"","V201231x","V201507x","V201600","V201549x","V202468x","V202543","V202557","V202576","V201200","V202452"
"4661",3,54,2,6,10,5,2,-1,1,2
"4662",1,67,1,1,21,4,2,-1,2,2
"4663",2,72,2,1,1,4,2,-1,2,1
"4664",5,31,2,2,19,-1,1,-1,5,5
"4665",7,69,2,1,6,4,1,-1,6,2
"4666",2,33,2,1,18,5,2,-1,3,4
"4667",5,57,2,1,22,5,2,-1,5,2
"4668",5,46,1,1,17,5,2,-1,5,5
"4669",1,73,1,1,9,-1,2,-1,5,1
"4670",7,64,2,1,1,5,1,-1,4,4
"4671",4,18,1,1,17,-1,2,-1,99,3
"4672",6,66,1,1,6,-1,1,-1,6,3
"4673",5,36,2,1,18,-1,1,-1,6,2
"4674",1,64,2,2,5,3,2,-1,2,3
"4675",1,45,1,3,9,-1,1,-1,1,1
"4676",1,41,2,3,14,-1,1,-1,2,3
"4677",3,29,2,1,5,5,1,-1,2,1
"4678",1,53,1,1,7,-1,2,-1,2,2
"4679",5,65,2,1,13,5,1,-1,6,2
"4680",3,62,1,1,17,-1,2,-1,3,3
"4681",7,79,1,1,1,5,1,-1,6,3
"4682",2,62,2,1,6,-1,2,-1,99,3
"4683",2,73,2,1,20,-1,1,-1,2,3
"4684",6,64,1,1,20,-1,1,-1,6,4
"4685",5,70,1,1,1,-6,-6,-6,6,-6
"4686",3,52,2,3,8,1,1,-1,5,2
"4687",3,20,2,1,2,-6,-6,-6,99,-6
"4688",1,54,1,1,13,-1,1,-1,4,2
"4689",6,41,2,1,20,-1,1,-1,5,3
"4690",3,72,1,2,17,-1,2,-1,99,3
"4691",2,29,2,1,15,5,2,-1,3,1
"4692",3,43,1,1,21,4,2,-1,4,4
"4693",4,31,1,4,12,5,1,-1,3,3
"4694",1,69,2,1,17,5,2,-1,2,2
"4695",1,39,2,3,14,4,2,-1,2,1
"4696",1,71,2,2,17,-1,2,-1,3,2
"4697",1,43,2,3,1,4,1,-1,99,2
"4698",4,23,2,1,6,3,1,-1,4,3
"4699",1,77,1,1,1,4,2,-1,2,3
"4700",3,47,1,1,17,-1,2,-1,1,2
"4701",4,26,1,2,4,-1,1,-1,4,3
"4702",2,29,2,2,10,4,2,-1,4,3
"4703",2,30,1,1,19,5,2,-1,2,3
"4704",7,80,2,1,8,-6,-6,-6,99,-6
"4705",1,43,1,1,21,2,2,-1,2,1
"4706",6,50,1,1,16,4,1,-1,6,2
"4707",1,28,2,6,3,-6,-6,-6,99,-6
"4708",6,41,-9,1,-9,-7,-7,-7,99,-7
"4709",6,46,2,1,2,5,1,-1,5,3
"4710",2,39,1,1,21,-7,-7,-7,2,-7
"4711",5,64,2,1,11,5,1,-1,4,2
"4712",2,44,1,2,17,5,1,-1,4,3
"4713",1,30,2,6,3,4,1,-1,2,2
"4714",3,27,1,1,-9,5,2,-1,1,2
"4715",4,53,2,3,1,5,1,-1,99,5
"4716",5,68,1,1,11,5,1,-1,5,2
"4717",5,66,2,1,20,-1,1,-1,6,2
"4718",7,26,1,1,13,-1,2,-1,6,5
"4719",4,47,1,1,22,5,2,-1,4,3
"4720",1,75,2,1,17,4,2,-1,2,3
"4721",3,43,2,6,22,5,2,-1,4,3
"4722",7,65,2,1,1,5,1,-1,6,3
"4723",4,60,1,2,2,-6,-6,-6,4,-6
"4724",4,39,2,3,6,5,1,-1,3,3
"4725",3,56,2,1,19,4,2,-1,2,1
"4726",5,80,2,1,1,3,1,-1,6,2
"4727",4,-9,2,1,-9,5,1,-1,99,4
"4728",1,40,2,1,21,5,2,-1,99,3
"4729",2,40,2,1,10,5,1,-1,4,2
"4730",1,33,2,2,15,5,2,-1,2,1
"4731",1,24,2,4,1,-1,1,-1,2,-9
"4732",1,49,1,1,19,-6,-6,-6,3,-6
"4733",1,80,1,2,9,-1,2,-1,4,2
"4734",4,57,2,1,-9,5,1,-1,4,5
"4735",4,-9,2,-9,-9,-1,-9,-1,99,2
"4736",7,71,2,1,22,5,1,-1,7,3
"4737",4,37,1,1,1,-1,2,-1,99,1
"4738",1,74,2,1,22,-6,-6,-6,2,-6
"4739",4,18,2,1,6,5,2,-1,99,5
"4740",1,28,1,1,4,4,2,-1,1,1
"4741",1,60,2,1,19,4,2,-1,3,3
"4742",5,38,1,1,13,5,2,-1,4,4
"4743",1,41,2,1,22,5,2,-1,2,1
"4744",1,65,2,2,2,4,1,-1,99,2
"4745",5,67,1,1,13,5,1,-1,6,3
"4746",-9,-9,1,2,-9,5,2,-1,99,-9
"4747",1,66,1,1,14,5,2,-1,4,3
"4748",1,46,1,2,6,5,2,-1,3,3
"4749",7,40,2,4,6,3,1,-1,99,3
"4750",7,56,2,1,5,-6,-6,-6,7,-6
"4751",4,-9,2,1,16,5,1,-1,4,4
"4752",2,73,1,3,20,-1,2,-1,2,2
"4753",2,71,2,3,17,3,2,-1,3,3
"4754",1,80,1,1,8,5,2,-1,5,1
"4755",5,51,2,6,22,-6,-6,-6,5,-6
"4756",3,34,2,6,11,4,2,-1,1,2
"4757",7,-9,2,1,19,-7,-7,-7,5,-7
"4758",2,27,2,1,16,4,2,-1,4,2
"4759",4,-9,1,1,-9,-6,-6,-6,99,-6
"4760",5,22,1,1,1,5,1,-1,5,4
"4761",6,48,1,1,21,-1,1,-1,4,4
"4762",6,28,2,1,4,5,2,-1,5,2
"4763",7,79,1,1,6,4,2,-1,4,4
"4764",7,31,1,1,21,1,1,-1,6,2
"4765",1,70,1,2,7,5,2,-1,3,3
"4766",5,58,1,1,11,-6,-6,-6,6,-6
"4767",7,80,2,1,7,5,1,-1,6,4
"4768",3,55,2,1,17,5,2,-1,3,1
"4769",1,60,1,2,17,5,2,-1,4,4
"4770",5,57,1,1,17,1,1,-1,7,3
"4771",7,68,1,1,15,-1,1,-1,6,3
"4772",7,73,2,1,1,5,2,-1,6,2
"4773",7,75,2,1,10,5,1,-1,5,3
"4774",3,27,2,1,8,-1,2,-1,4,2
"4775",7,76,1,1,-9,-6,-6,-6,99,-6
"4776",2,20,2,3,21,5,2,-1,3,2
"4777",2,32,2,1,16,5,2,-1,1,1
"4778",7,37,1,1,16,4,1,-1,4,3
"4779",4,-9,2,6,-9,5,1,-1,5,3
"4780",1,78,1,1,2,2,2,-1,3,2
"4781",4,53,1,3,22,-1,2,-1,99,3
"4782",4,26,2,3,5,4,1,-1,99,2
"4783",4,64,1,5,-9,-6,-6,-6,3,-6
"4784",2,60,2,2,1,-6,-6,-6,99,-6
"4785",2,55,1,1,20,4,2,-1,2,2
"4786",3,20,1,1,20,5,2,-1,4,3
"4787",7,58,2,1,18,5,1,-1,6,4
"4788",6,75,2,1,7,5,1,-1,6,2
"4789",6,63,2,1,18,-6,-6,-6,6,-6
"4790",7,65,1,1,19,3,1,-1,6,3
"4791",5,31,1,1,10,-6,-6,-6,5,-6
"4792",7,50,1,1,7,5,1,-1,6,4
"4793",4,67,1,3,14,-1,2,-1,99,1
"4794",5,60,1,5,18,5,1,-1,4,2
"4795",6,80,1,1,1,4,1,-1,6,2
"4796",3,64,1,1,8,5,2,-1,99,1
"4797",1,24,2,6,8,-1,2,-1,2,2
"4798",4,74,2,1,19,5,2,-1,4,2
"4799",4,60,2,1,1,-1,1,-1,4,5
"4800",7,65,2,1,12,-1,1,-1,6,2
"4801",1,75,2,2,20,5,1,-1,4,3
"4802",3,30,2,3,10,5,2,-1,2,2
"4803",4,30,1,3,10,4,2,-1,4,4
"4804",7,45,1,1,1,-1,1,-1,4,4
"4805",1,43,1,1,9,-6,-6,-6,2,-6
"4806",2,60,2,1,17,5,1,-1,3,3
"4807",4,66,2,1,15,-1,1,-1,4,2
"4808",5,35,2,1,13,-1,1,-1,7,4
"4809",4,40,1,5,15,4,1,-1,4,1
"4810",7,80,1,1,8,-1,1,-1,7,4
"4811",6,38,1,1,16,5,1,-1,5,3
"4812",5,60,1,2,1,-1,1,-1,6,1
"4813",5,26,1,3,22,-1,1,-1,4,3
"4814",7,60,2,1,19,5,1,-1,6,2
"4815",1,70,2,1,12,2,2,-1,2,2
"4816",2,49,1,6,11,5,1,-1,4,4
"4817",4,54,1,6,1,5,1,-1,2,3
"4818",4,43,1,1,17,5,1,-1,99,2
"4819",7,57,2,1,19,5,2,-1,5,4
"4820",4,34,2,1,13,5,2,-1,2,5
"4821",1,65,2,1,18,5,-9,-1,2,2
"4822",1,68,2,2,2,5,2,-1,4,3
"4823",7,68,2,1,19,5,2,-1,5,2
"4824",6,28,1,2,3,5,1,-1,4,4
"4825",1,67,2,1,1,5,2,-1,99,3
"4826",3,72,2,1,13,5,1,-1,4,3
"4827",1,59,1,1,15,5,2,-1,2,1
"4828",4,46,2,1,13,5,1,-1,4,4
"4829",2,35,2,3,3,5,2,-1,5,1
"4830",1,64,1,2,1,-6,-6,-6,3,-6
"4831",2,49,2,3,11,5,2,-1,99,3
"4832",3,27,2,3,17,-1,2,-1,99,3
"4833",2,61,2,6,3,5,2,-1,4,2
"4834",1,68,2,1,20,-6,-6,-6,2,-6
"4835",5,61,1,1,20,5,1,-1,4,4
"4836",3,62,2,1,20,4,2,-1,4,3
"4837",1,55,2,1,4,4,2,-1,2,3
"4838",2,56,2,2,1,-1,2,-1,99,4
"4839",1,23,2,3,22,5,2,-1,2,1
"4840",3,79,2,3,-9,-6,-6,-6,99,-6
"4841",1,80,2,1,6,5,2,-1,99,2
"4842",3,80,2,1,7,4,2,-1,4,2
"4843",1,80,1,3,15,5,1,-1,5,2
"4844",2,39,1,1,15,3,2,-1,2,1
"4845",6,18,2,4,16,5,2,-1,5,3
"4846",4,29,2,2,10,-5,-5,-5,3,-5
"4847",1,67,2,3,17,-1,-9,-1,1,1
"4848",6,68,2,3,1,4,2,-1,4,2
"4849",7,22,1,1,18,5,1,-1,6,3
"4850",5,-9,2,3,9,4,1,-1,4,2
"4851",7,41,1,1,18,4,1,-1,6,5
"4852",2,41,2,3,3,5,1,-1,99,1
"4853",2,36,2,1,11,3,2,-1,4,2
"4854",7,-9,1,-9,1,5,2,-1,5,3
"4855",1,-9,2,-9,5,4,2,-1,2,2
"4856",7,30,1,1,8,5,1,-1,6,4
"4857",4,-9,2,1,20,5,2,-1,4,2
"4858",5,20,1,3,6,-6,-6,-6,4,-6
"4859",7,53,1,1,21,5,1,-1,7,3
"4860",7,47,2,1,19,5,2,-1,4,4
"4861",7,43,1,1,9,5,2,-1,5,4
"4862",2,63,2,6,5,5,1,-1,99,2
"4863",7,22,2,1,1,-1,1,-1,6,3
"4864",7,80,1,1,18,-5,-5,-5,6,-5
"4865",1,73,2,1,6,4,2,-1,2,1
"4866",3,31,1,6,20,-1,1,-1,3,3
"4867",3,57,1,1,1,5,1,-1,4,2
"4868",1,71,1,2,8,4,1,-1,99,2
"4869",1,64,1,6,7,5,1,-1,99,2
"4870",1,69,2,1,8,4,2,-1,2,3
"4871",7,67,2,1,13,5,1,-1,6,3
"4872",1,58,2,1,15,5,2,-1,1,2
"4873",4,19,2,1,3,5,2,-1,99,2
"4874",1,42,1,1,17,4,2,-1,3,2
"4875",2,24,2,4,5,5,2,-1,3,2
"4876",7,77,1,1,16,4,1,-1,6,4
"4877",3,37,1,1,13,2,2,-1,1,1
"4878",7,55,1,1,1,5,1,-1,7,3
"4879",4,69,2,1,6,5,2,-1,4,3
"4880",1,68,2,1,21,5,2,-1,2,2
"4881",1,24,2,1,10,5,2,-1,2,2
"4882",1,59,1,2,6,5,1,-1,5,3
"4883",3,29,2,3,6,5,1,-1,2,3
"4884",6,-9,2,6,15,-6,-6,-6,5,-6
"4885",7,73,1,1,17,4,2,-1,6,3
"4886",3,39,1,1,18,-6,-6,-6,4,-6
"4887",7,-9,2,1,11,5,1,-1,99,3
"4888",1,77,2,2,5,5,2,-1,5,3
"4889",1,-9,1,1,3,-1,2,-1,5,5
"4890",7,-9,1,1,-9,-6,-6,-6,99,-6
"4891",7,53,1,1,10,-1,1,-1,7,3
"4892",4,53,1,4,1,-1,-9,-1,99,4
"4893",7,68,1,1,22,4,1,-1,6,3
"4894",1,40,2,1,20,4,2,-1,2,1
"4895",7,25,2,2,1,-1,1,-1,2,3
"4896",3,40,1,3,20,5,2,-1,3,2
"4897",4,43,2,1,10,4,1,-1,4,3
"4898",1,51,1,5,1,-1,1,-1,3,4
"4899",3,57,1,1,4,-1,2,-1,99,3
"4900",6,65,1,1,14,5,2,-1,5,2
"4901",5,80,2,1,6,-1,2,-1,4,2
"4902",7,42,1,1,16,-6,-6,-6,6,-6
"4903",1,48,2,2,17,-1,1,-1,99,2
"4904",4,38,2,2,4,4,1,-1,99,2
"4905",5,31,1,3,7,5,1,-1,99,5
"4906",1,65,1,1,19,-1,2,-1,3,2
"4907",7,41,2,1,2,2,1,-1,7,3
"4908",4,-9,-9,-9,22,-1,2,-1,-9,1
"4909",1,80,1,1,8,-1,2,-1,2,3
"4910",7,40,2,3,13,2,1,-1,4,5
"4911",1,38,1,1,19,-1,2,-1,1,1
"4912",1,68,1,1,4,3,2,-1,2,1
"4913",5,30,2,2,10,4,2,-1,99,2
"4914",6,65,1,1,18,5,2,-1,5,2
"4915",7,66,1,1,14,-1,1,-1,6,4
"4916",7,51,1,1,17,3,2,-1,6,2
"4917",7,51,2,1,15,5,1,-1,6,3
"4918",1,20,2,2,1,-1,2,-1,99,4
"4919",1,32,2,1,4,4,1,-1,3,3
"4920",7,41,2,1,15,5,2,-1,6,3
"4921",7,57,2,1,1,-1,2,-1,5,1
"4922",1,54,1,1,10,-6,-6,-6,4,-6
"4923",6,42,2,1,6,5,2,-1,5,3
"4924",4,52,1,1,-9,-1,1,-1,4,3
"4925",7,76,1,1,16,5,1,-1,6,3
"4926",4,65,1,1,9,-1,1,-1,4,2
"4927",1,72,2,1,17,4,2,-1,3,2
"4928",2,39,2,1,6,-6,-6,-6,2,-6
"4929",3,47,2,1,16,5,2,-1,4,2
"4930",5,40,2,1,17,4,1,-1,7,5
"4931",5,27,1,1,13,-6,-6,-6,5,-6
"4932",2,32,2,1,8,5,2,-1,2,2
"4933",1,66,2,1,10,-1,1,-1,1,2
"4934",4,64,2,1,-9,5,2,-1,4,2
"4935",1,67,2,1,18,5,2,-1,2,2
"4936",6,31,2,1,18,5,1,-1,5,5
"4937",1,72,2,1,7,-1,2,-1,2,3
"4938",7,45,1,4,21,-7,-7,-7,6,-7
"4939",3,24,2,1,9,3,2,-1,1,1
"4940",1,29,2,4,22,5,1,-1,2,1
"4941",1,39,2,3,1,4,2,-1,2,3
"4942",2,52,2,1,21,4,2,-1,3,2
"4943",7,57,2,1,10,-1,1,-1,6,5
"4944",7,56,1,1,14,4,1,-1,6,2
"4945",1,27,2,4,6,5,2,-1,99,1
"4946",4,46,2,3,3,-1,1,-1,99,1
"4947",7,57,2,1,3,5,1,-1,5,2
"4948",1,75,2,1,9,4,2,-1,3,2
"4949",4,54,2,1,1,5,1,-1,1,5
"4950",7,71,1,5,12,-1,1,-1,4,3
"4951",1,42,2,2,8,-5,-5,-5,4,1
"4952",3,58,1,1,11,-6,-6,-6,4,-6
"4953",4,58,2,1,6,4,2,-1,3,2
"4954",3,69,2,1,1,-1,2,-1,2,2
"4955",7,19,1,1,10,4,1,-1,7,4
"4956",6,34,2,1,22,-6,-6,-6,5,-6
"4957",2,53,2,2,10,4,2,-1,4,1
"4958",7,72,2,1,-9,-1,1,-1,99,3
"4959",1,44,2,1,20,5,2,-1,2,3
"4960",5,36,2,1,1,4,1,-1,5,2
"4961",3,25,2,6,13,4,2,-1,2,3
"4962",1,55,2,1,8,4,2,-1,2,1
"4963",7,33,1,2,16,-1,2,-1,6,-9
"4964",7,78,1,1,11,5,1,-1,6,2
"4965",1,51,2,3,3,-6,-6,-6,6,-6
"4966",1,80,2,1,-9,5,2,-1,2,2
"4967",7,51,2,1,6,5,1,-1,6,4
"4968",2,55,2,3,13,5,1,-1,4,1
"4969",3,18,2,1,11,-1,2,-1,1,1
"4970",6,65,1,1,17,5,1,-1,5,3
"4971",2,43,2,1,19,5,2,-1,4,3
"4972",1,18,1,3,1,4,1,-1,4,1
"4973",3,51,1,1,17,4,1,-1,2,2
"4974",6,35,1,1,14,5,1,-1,5,3
"4975",1,69,1,1,15,-6,-6,-6,2,-6
"4976",4,75,1,3,15,5,1,-1,99,4
"4977",7,63,2,1,22,-6,-6,-6,6,-6
"4978",6,80,2,1,16,5,2,-1,6,2
"4979",3,33,2,3,6,5,1,-1,99,2
"4980",3,68,1,1,7,4,2,-1,3,1
"4981",7,28,2,1,2,5,1,-1,6,3
"4982",5,27,1,6,16,-6,-6,-6,6,-6
"4983",5,33,2,1,10,5,1,-1,4,3
"4984",5,30,1,1,13,5,2,-1,7,4
"4985",1,53,2,1,20,4,2,-1,2,2
"4986",6,58,1,1,5,-6,-6,-6,99,-6
"4987",3,27,2,2,5,4,1,-1,3,4
"4988",7,50,1,1,18,5,1,-1,6,2
"4989",6,-9,1,1,8,-1,1,-1,6,4
"4990",2,37,2,3,15,-1,2,-1,4,2
"4991",5,63,1,1,20,5,1,-1,5,3
"4992",2,19,2,4,20,-6,-6,-6,4,-6
"4993",1,25,2,1,6,4,2,-1,2,1
"4994",5,71,2,5,10,5,1,-1,99,3
"4995",3,55,1,1,21,4,1,-1,99,2
"4996",7,29,2,1,17,-6,-6,-6,7,-6
"4997",7,52,1,1,2,5,1,-1,6,5
"4998",2,32,2,1,19,5,2,-1,3,1
"4999",7,52,2,1,17,4,2,-1,5,3
"5000",7,66,1,1,14,-1,1,-1,6,3
"5001",7,66,1,1,18,2,1,-1,4,4
"5002",7,57,1,1,15,4,1,-1,6,2
"5003",6,39,1,6,16,-1,2,-1,5,4
"5004",3,21,1,6,16,-1,2,-1,3,4
"5005",7,34,1,1,21,-1,2,-1,5,4
"5006",7,-9,1,1,1,5,1,-1,5,2
"5007",4,35,1,1,15,5,2,-1,5,3
"5008",3,80,2,1,4,5,2,-1,3,1
"5009",7,26,1,1,4,-6,-6,-6,4,-6
"5010",3,75,2,3,-5,5,2,-1,4,3
"5011",7,34,1,5,1,-6,-6,-6,6,-6
"5012",6,43,1,1,13,4,2,-1,4,3
"5013",1,21,2,1,1,4,2,-1,3,1
"5014",3,25,2,1,9,3,2,-1,2,1
"5015",1,45,1,3,3,-1,2,-1,7,2
"5016",7,35,1,1,6,5,1,-1,99,3
"5017",3,18,1,3,13,-6,-6,-6,3,-6
"5018",5,39,1,1,17,5,2,-1,5,3
"5019",7,71,1,1,22,-1,1,-1,6,3
"5020",3,-9,2,1,1,5,2,-1,4,2
"5021",1,55,2,3,6,-6,-6,-6,4,-6
"5022",7,-9,1,1,11,-1,2,-1,99,3
"5023",-9,78,2,6,-9,-6,-6,-6,99,-6
"5024",2,44,2,1,8,5,2,-1,3,3
"5025",2,68,2,4,20,-1,1,-1,99,2
"5026",2,35,2,1,21,5,1,-1,4,4
"5027",1,63,1,4,11,-1,1,-1,4,3
"5028",4,72,2,1,13,5,1,-1,99,4
"5029",1,74,2,1,1,5,2,-1,3,2
"5030",3,-9,1,-9,-9,-6,-6,-6,99,-6
"5031",1,76,2,1,21,4,2,-1,4,1
"5032",4,26,2,1,2,5,1,-1,99,3
"5033",2,39,2,2,18,5,1,-1,3,1
"5034",4,31,2,1,6,5,1,-1,4,4
"5035",6,34,2,1,8,5,1,-1,99,4
"5036",6,38,2,1,2,-5,-5,-5,99,-5
"5037",7,58,2,1,4,4,1,-1,5,3
"5038",3,63,1,1,16,-1,2,-1,3,3
"5039",1,73,1,1,21,-1,2,-1,1,1
"5040",5,43,1,1,19,5,1,-1,5,3
"5041",5,80,1,1,19,-1,1,-1,6,3
"5042",1,29,2,1,13,5,2,-1,3,1
"5043",3,71,2,1,6,-1,2,-1,4,2
"5044",7,49,2,1,12,5,1,-1,99,2
"5045",4,63,2,1,2,5,1,-1,3,3
"5046",3,34,2,1,6,5,2,-1,1,2
"5047",3,65,2,1,21,4,2,-1,2,1
"5048",6,31,2,1,11,5,2,-1,6,5
"5049",4,79,2,1,2,-6,-6,-6,4,-6
"5050",7,67,2,1,18,5,2,-1,6,4
"5051",2,65,1,3,6,-1,-9,-1,99,3
"5052",1,30,1,3,18,-6,-6,-6,4,-6
"5053",3,50,2,1,11,-1,2,-1,3,2
"5054",1,71,1,1,7,-1,2,-1,2,2
"5055",1,73,2,1,-9,-1,2,-1,2,2
"5056",6,50,1,1,17,3,1,-1,5,3
"5057",2,30,2,6,2,-6,-6,-6,3,-6
"5058",2,41,2,1,17,4,2,-1,2,2
"5059",7,-9,2,1,-9,5,1,-1,6,3
"5060",7,18,2,1,19,5,1,-1,7,5
"5061",7,77,1,1,9,4,1,-1,4,2
"5062",1,19,1,1,18,5,2,-1,3,3
"5063",4,40,1,3,7,-1,1,-1,4,4
"5064",7,74,2,1,18,4,1,-1,6,3
"5065",1,37,2,1,16,3,2,-1,2,1
"5066",6,75,2,1,1,5,1,-1,99,3
"5067",5,37,2,3,10,-6,-6,-6,5,-6
"5068",7,80,2,1,18,-1,2,-1,7,1
"5069",6,69,2,1,18,5,1,-1,5,2
"5070",4,59,2,1,4,5,2,-1,99,3
"5071",5,22,1,1,5,-1,1,-1,6,4
"5072",5,30,1,1,18,5,1,-1,4,4
"5073",3,44,2,2,1,4,1,-1,99,2
"5074",1,64,2,1,17,-5,-5,-5,2,1
"5075",5,40,1,6,-5,-6,-6,-6,6,-6
"5076",1,61,1,1,18,-1,2,-1,3,2
"5077",3,29,1,1,18,3,2,-1,1,1
"5078",1,78,2,1,5,-1,2,-1,1,1
"5079",1,71,1,2,9,-1,2,-1,99,2
"5080",2,45,1,1,-9,-6,-6,-6,2,-6
"5081",7,66,1,1,21,-5,-5,-5,7,-5
"5082",7,52,1,1,12,4,1,-1,6,3
"5083",7,40,1,1,12,-6,-6,-6,7,-6
"5084",7,41,1,1,1,5,2,-1,99,4
"5085",2,31,1,1,19,4,2,-1,4,2
"5086",1,66,1,2,16,5,2,-1,99,2
"5087",7,24,2,6,10,-6,-6,-6,6,-6
"5088",3,34,1,2,10,-6,-6,-6,3,-6
"5089",6,41,2,1,1,5,1,-1,5,3
"5090",3,24,2,2,8,3,1,-1,2,3
"5091",1,29,2,2,2,-1,1,-1,99,5
"5092",6,36,2,1,20,5,1,-1,5,3
"5093",5,41,2,3,1,5,1,-1,6,4
"5094",4,80,1,1,13,-1,1,-1,99,2
"5095",2,57,2,1,21,-7,-7,-7,4,-7
"5096",6,57,1,1,20,5,1,-1,6,3
"5097",7,51,2,1,15,-6,-6,-6,4,-6
"5098",5,66,1,1,22,4,1,-1,99,5
"5099",2,45,1,1,17,3,2,-1,2,4
"5100",7,25,2,1,1,3,2,-1,5,1
"5101",7,28,1,1,5,5,1,-1,7,5
"5102",7,72,1,1,12,5,1,-1,7,4
"5103",7,36,2,1,18,4,1,-1,6,5
"5104",1,21,2,1,20,5,2,-1,2,1
"5105",7,64,2,1,10,4,2,-1,2,3
"5106",5,33,2,1,21,-6,-6,-6,6,-6
"5107",5,47,1,1,6,4,1,-1,6,3
"5108",2,28,2,1,14,5,2,-1,2,1
"5109",5,40,2,1,16,5,2,-1,4,1
"5110",1,27,2,2,3,5,1,-1,4,1
"5111",6,68,1,1,14,-6,-6,-6,4,-6
"5112",7,19,2,1,17,-1,2,-1,7,3
"5113",6,39,1,1,17,-1,2,-1,6,3
"5114",1,20,2,2,2,3,2,-1,7,3
"5115",4,46,1,4,7,4,1,-1,3,2
"5116",7,55,1,1,22,2,2,-1,6,3
"5117",4,56,1,3,13,4,1,-1,6,3
"5118",1,68,2,2,3,5,1,-1,99,2
"5119",7,74,1,1,12,2,1,-1,6,3
"5120",1,28,2,5,2,5,2,-1,1,1
"5121",7,68,2,1,7,5,1,-1,6,3
"5122",7,21,1,1,2,-1,2,-1,6,3
"5123",7,61,1,1,20,4,1,-1,6,2
"5124",1,31,2,1,21,-6,-6,-6,99,-6
"5125",4,-9,2,1,10,4,1,-1,6,2
"5126",7,72,1,1,6,5,1,-1,99,3
"5127",7,72,1,1,12,4,1,-1,6,3
"5128",1,59,2,2,5,4,1,-1,3,1
"5129",6,62,1,1,20,-1,1,-1,6,4
"5130",2,-9,2,3,20,-6,-6,-6,3,-6
"5131",5,35,1,1,4,-1,2,-1,4,4
"5132",1,38,1,3,1,1,1,-1,3,2
"5133",6,21,2,1,2,2,2,-1,5,1
"5134",5,48,2,1,17,5,1,-1,6,2
"5135",1,41,2,1,11,4,2,-1,2,2
"5136",7,46,2,1,10,4,1,-1,4,2
"5137",3,34,1,1,1,5,1,-1,4,5
"5138",4,44,1,1,17,-1,2,-1,4,4
"5139",4,61,2,1,17,4,1,-1,4,4
"5140",4,48,2,1,11,-1,1,-1,4,2
"5141",7,35,1,1,10,-1,1,-1,7,4
"5142",4,35,2,1,3,4,1,-1,99,2
"5143",1,58,2,2,1,-6,-6,-6,99,-6
"5144",1,68,2,1,9,5,2,-1,4,3
"5145",6,60,2,1,20,-1,1,-1,3,2
"5146",7,70,1,1,13,4,1,-1,7,4
"5147",5,63,1,1,14,5,1,-1,5,4
"5148",7,47,2,1,3,3,1,-1,7,3
"5149",1,69,1,1,19,-1,2,-1,2,3
"5150",4,66,1,1,9,5,2,-1,4,3
"5151",4,30,1,1,17,-1,1,-1,4,1
"5152",7,25,2,1,3,4,1,-1,99,2
"5153",7,52,2,1,10,-1,1,-1,6,3
"5154",4,37,1,1,17,5,1,-1,4,2
"5155",5,75,1,1,15,-1,1,-1,4,3
"5156",1,57,2,2,21,-6,-6,-6,99,-6
"5157",2,50,2,1,22,-5,-5,-5,2,-5
"5158",1,63,2,1,19,5,2,-1,2,3
"5159",6,39,1,1,22,-1,2,-1,4,1
"5160",4,63,2,1,18,5,2,-1,4,2
"5161",1,47,2,4,22,-1,2,-1,4,1
"5162",6,32,1,1,6,4,1,-1,4,3
"5163",1,67,1,1,1,5,1,-1,2,3
"5164",1,61,2,1,22,-1,2,-1,3,2
"5165",4,35,1,5,6,4,1,-1,99,1
"5166",3,77,2,1,3,-1,1,-1,99,3
"5167",6,53,1,3,15,-1,2,-1,6,4
"5168",5,23,2,1,21,5,1,-1,4,1
"5169",1,27,2,2,1,-5,-5,-5,6,-5
"5170",2,-9,1,1,15,-1,2,-1,4,3
"5171",7,80,1,1,18,-1,1,-1,6,3
"5172",3,35,1,4,11,-6,-6,-6,99,-6
"5173",7,79,2,1,4,5,2,-1,7,3
"5174",2,49,1,1,20,-1,2,-1,3,3
"5175",7,57,1,1,15,-1,2,-1,6,3
"5176",1,70,2,2,16,4,2,-1,2,2
"5177",3,33,1,1,18,5,2,-1,4,2
"5178",7,60,2,2,14,4,1,-1,5,1
"5179",1,32,2,1,17,4,2,-1,2,1
"5180",6,55,1,1,15,5,2,-1,5,3
"5181",7,67,2,1,8,4,1,-1,6,5
"5182",5,-9,1,4,17,5,2,-1,5,2
"5183",3,29,2,1,8,5,2,-1,3,1
"5184",6,34,2,1,15,-5,-5,-5,99,3
"5185",7,60,2,1,17,5,2,-1,6,1
"5186",1,-9,2,3,6,-6,-6,-6,3,-6
"5187",1,57,1,2,4,-1,2,-1,3,3
"5188",1,80,2,1,20,-1,2,-1,2,2
"5189",4,24,2,1,7,5,2,-1,99,2
"5190",6,47,1,1,17,-6,-6,-6,5,-6
"5191",4,34,2,3,1,-6,-6,-6,99,-6
"5192",1,75,2,1,15,4,2,-1,99,2
"5193",1,38,2,3,16,5,1,-1,1,3
"5194",1,32,1,1,12,3,1,-1,4,3
"5195",1,29,2,1,11,4,2,-1,2,2
"5196",1,71,2,1,8,-1,-9,-1,2,3
"5197",1,61,2,1,-5,4,2,-1,2,2
"5198",4,37,1,1,21,5,2,-1,4,3
"5199",5,66,2,1,17,5,1,-1,4,3
"5200",7,37,1,1,-9,-1,1,-1,6,2
"5201",7,-9,2,1,20,4,1,-1,6,2
